messages_sent,num_periods,depth,avg_children,num_leaves,type,num_nodes
12.704081632653061,5,24,1.8068181818181819,108,0,196
12.645,5,23,1.8444444444444446,110,0,200
12.735294117647058,5,31,1.7128712871287128,103,0,204
12.8125,5,42,1.7422680412371134,111,0,208
12.599056603773585,5,22,1.7864077669902914,109,0,212
12.75925925925926,6,19,1.811881188118812,115,0,216
12.690909090909091,5,50,1.7714285714285714,115,0,220
12.785714285714286,5,29,1.7766990291262137,121,0,224
12.771929824561404,5,35,1.7685185185185186,120,0,228
12.741379310344827,5,28,1.7327586206896552,116,0,232
12.690677966101696,5,35,1.8446601941747574,133,0,236
12.8,5,45,1.7179487179487178,123,0,240
12.729508196721312,5,31,1.875,140,0,244
13.350806451612904,6,28,1.763157894736842,134,0,248
12.714285714285714,5,48,1.8189655172413792,136,0,252
12.69921875,5,43,1.8,136,0,256
9.0,4,2,1.5,2,1,4
9.375,4,4,1.75,4,1,8
9.166666666666666,5,3,2.75,8,1,12
9.5,4,4,2.3333333333333335,10,1,16
9.55,5,7,2.25,12,1,20
9.708333333333334,4,8,2.2222222222222223,15,1,24
9.642857142857142,5,7,2.5,18,1,28
9.53125,4,6,2.7,22,1,32
9.833333333333334,4,7,2.4166666666666665,24,1,36
10.575,5,9,2.642857142857143,26,1,40
10.886363636363637,5,11,2.923076923076923,31,1,44
11.020833333333334,5,10,2.6470588235294117,31,1,48
11.25,5,7,2.875,36,1,52
10.0,5,10,2.9375,40,1,56
11.366666666666667,5,9,2.4782608695652173,37,1,60
11.703125,5,11,2.4545454545454546,42,1,64
11.117647058823529,5,11,2.64,43,1,68
10.472222222222221,5,8,2.9545454545454546,50,1,72
11.763157894736842,5,16,2.2903225806451615,45,1,76
11.725,5,14,2.3125,48,1,80
11.654761904761905,5,13,2.533333333333333,54,1,84
10.670454545454545,5,12,2.53125,56,1,88
10.815217391304348,5,13,2.7333333333333334,62,1,92
10.90625,5,21,2.4722222222222223,60,1,96
11.65,5,17,2.473684210526316,62,1,100
11.288461538461538,5,15,2.823529411764706,70,1,104
11.86111111111111,5,14,2.5,70,1,108
11.660714285714286,5,18,2.710526315789474,74,1,112
10.862068965517242,5,13,2.7,76,1,116
11.741666666666667,5,19,2.404255319148936,73,1,120
11.798387096774194,5,18,2.5681818181818183,80,1,124
11.8359375,5,15,2.5555555555555554,83,1,128
11.909090909090908,5,20,2.309090909090909,77,1,132
11.779411764705882,5,17,2.4901960784313726,85,1,136
11.85,5,22,2.54,90,1,140
11.868055555555555,5,13,2.6122448979591835,95,1,144
11.662162162162161,5,14,2.7,98,1,148
11.868421052631579,5,25,2.517857142857143,96,1,152
11.923076923076923,5,24,2.3934426229508197,95,1,156
11.8375,5,24,2.5084745762711864,101,1,160
11.835365853658537,5,13,2.4838709677419355,102,1,164
10.714285714285714,5,17,2.557377049180328,107,1,168
11.930232558139535,5,17,2.484375,108,1,172
11.795454545454545,5,18,2.578125,112,1,176
11.9,5,18,2.629032258064516,118,1,180
11.842391304347826,5,19,2.65625,120,1,184
11.957446808510639,5,30,2.324675324675325,111,1,188
11.9375,5,20,2.737704918032787,131,1,192
11.785714285714286,5,24,2.6338028169014085,125,1,196
12.03,5,17,2.4078947368421053,124,1,200
11.872549019607844,5,14,2.611111111111111,132,1,204
11.908653846153847,5,28,2.5194805194805197,131,1,208
11.976415094339623,5,13,2.56,137,1,212
12.439814814814815,6,37,2.4698795180722892,133,1,216
11.931818181818182,5,21,2.7464788732394365,149,1,220
11.883928571428571,5,31,2.5301204819277108,141,1,224
12.100877192982455,5,15,2.359550561797753,139,1,228
11.905172413793103,5,36,2.5833333333333335,148,1,232
11.932203389830509,5,18,2.5647058823529414,151,1,236
11.933333333333334,5,20,2.488888888888889,150,1,240
12.004098360655737,5,28,2.4105263157894736,149,1,244
11.875,5,30,2.6,158,1,248
11.571428571428571,6,22,2.5268817204301075,159,1,252
12.00390625,5,34,2.4842105263157896,161,1,256
8.0,4,1,3.0,3,2,4
8.5,4,2,3.5,6,2,8
8.666666666666666,4,3,3.6666666666666665,9,2,12
8.75,4,4,3.75,12,2,16
9.0,5,2,6.0,17,2,20
8.791666666666666,4,5,3.8333333333333335,18,2,24
8.821428571428571,4,5,3.857142857142857,21,2,28
10.0625,5,4,4.285714285714286,25,2,32
8.88888888888889,4,7,4.25,28,2,36
8.8,4,5,4.333333333333333,31,2,40
8.909090909090908,4,9,3.909090909090909,33,2,44
9.25,5,9,4.181818181818182,37,2,48
9.153846153846153,5,7,4.454545454545454,41,2,52
9.75,5,7,3.9285714285714284,42,2,56
10.583333333333334,5,6,4.142857142857143,46,2,60
10.578125,5,7,3.9375,48,2,64
9.5,5,11,3.9411764705882355,51,2,68
10.708333333333334,5,8,3.9444444444444446,54,2,72
10.68421052631579,5,8,3.9473684210526314,57,2,76
10.675,5,8,3.95,60,2,80
10.738095238095237,5,6,4.2631578947368425,65,2,84
10.659090909090908,5,9,4.421052631578948,69,2,88
10.782608695652174,5,9,4.238095238095238,71,2,92
10.729166666666666,5,14,4.318181818181818,74,2,96
10.75,5,15,4.217391304347826,77,2,100
10.836538461538462,5,15,3.9615384615384617,78,2,104
10.11111111111111,5,9,4.375,84,2,108
10.446428571428571,5,9,4.074074074074074,85,2,112
10.844827586206897,5,16,4.071428571428571,88,2,116
10.45,5,13,4.178571428571429,92,2,120
10.838709677419354,5,16,4.321428571428571,96,2,124
10.8984375,5,10,4.428571428571429,100,2,128
10.931818181818182,5,11,4.193548387096774,101,2,132
10.779411764705882,5,12,4.466666666666667,106,2,136
10.05,5,14,4.5,110,2,140
10.88888888888889,5,17,4.176470588235294,110,2,144
10.486486486486486,5,13,4.142857142857143,113,2,148
10.953947368421053,5,9,4.323529411764706,118,2,152
10.448717948717949,5,11,4.135135135135135,119,2,156
10.95,5,9,4.333333333333333,124,2,160
10.859756097560975,5,13,4.075,124,2,164
10.964285714285714,5,18,4.073170731707317,127,2,168
10.953488372093023,5,14,4.333333333333333,133,2,172
10.960227272727273,5,11,4.3,136,2,176
10.966666666666667,5,9,4.2926829268292686,139,2,180
11.0,5,18,4.365853658536586,143,2,184
10.936170212765957,5,18,4.463414634146342,147,2,188
11.046875,5,16,4.108695652173913,146,2,192
11.056122448979592,6,20,4.1063829787234045,149,2,196
10.99,5,11,4.212765957446808,153,2,200
11.053921568627452,5,16,4.1020408163265305,155,2,204
11.048076923076923,5,22,4.163265306122449,159,2,208
10.981132075471699,5,14,4.285714285714286,163,2,212
11.037037037037036,5,21,4.115384615384615,164,2,216
11.031818181818181,5,15,4.113207547169812,167,2,220
11.053571428571429,5,13,4.230769230769231,172,2,224
11.517543859649123,6,18,4.148148148148148,174,2,228
11.056034482758621,5,18,4.411764705882353,181,2,232
11.038135593220339,5,15,4.423076923076923,184,2,236
11.516666666666667,7,15,4.086206896551724,182,2,240
11.01639344262295,5,11,4.245614035087719,187,2,244
11.088709677419354,5,19,4.245614035087719,191,2,248
11.067460317460318,5,24,4.315789473684211,195,2,252
11.05078125,5,18,4.254237288135593,197,2,256
8.75,4,1,2.0,3,0,4
9.5,4,2,2.0,6,0,8
9.666666666666666,5,3,2.25,8,0,12
9.75,4,5,2.2,11,0,16
10.2,4,5,1.6666666666666667,11,0,20
10.125,4,8,1.7,14,0,24
9.928571428571429,5,9,1.8461538461538463,15,0,28
10.15625,4,10,1.6666666666666667,17,0,32
10.055555555555555,4,14,1.8125,20,0,36
10.15,4,12,1.7,20,0,40
10.159090909090908,4,11,1.6818181818181819,22,0,44
10.25,5,14,1.68,23,0,48
10.403846153846153,5,22,1.6296296296296295,25,0,52
12.071428571428571,5,11,1.75,28,0,56
10.45,5,10,1.7241379310344827,31,0,60
12.59375,5,10,2.0,40,0,64
12.338235294117647,5,19,2.0,44,0,68
12.180555555555555,5,16,2.0,43,0,72
12.355263157894736,5,16,1.8181818181818181,43,0,76
11.5625,5,19,1.9411764705882353,46,0,80
11.119047619047619,5,17,1.763157894736842,46,0,84
12.227272727272727,5,14,1.8780487804878048,47,0,88
12.565217391304348,5,15,1.8157894736842106,54,0,92
12.395833333333334,5,24,1.7,46,0,96
11.64,5,15,1.7777777777777777,55,0,100
12.490384615384615,5,16,1.8,59,0,104
10.907407407407407,5,21,1.9047619047619047,66,0,108
12.571428571428571,5,19,1.6785714285714286,56,0,112
12.655172413793103,5,37,1.6333333333333333,56,0,116
11.158333333333333,5,18,1.8571428571428572,71,0,120
12.733870967741936,5,29,1.719298245614035,67,0,124
11.3125,5,32,1.793103448275862,70,0,128
12.424242424242424,5,26,1.8095238095238095,69,0,132
12.647058823529411,5,27,1.6911764705882353,68,0,136
12.442857142857143,5,21,1.8484848484848484,74,0,140
12.534722222222221,5,28,1.7826086956521738,75,0,144
12.472972972972974,5,27,1.8235294117647058,80,0,148
12.723684210526315,5,25,1.796875,88,0,152
12.794871794871796,5,36,1.5813953488372092,70,0,156
12.58125,5,29,1.7733333333333334,85,0,160
12.695121951219512,5,40,1.6785714285714286,80,0,164
12.773809523809524,5,48,1.6470588235294117,83,0,168
12.651162790697674,5,36,1.7241379310344827,85,0,172
12.75,5,31,1.7349397590361446,93,0,176
12.438888888888888,5,29,1.880952380952381,96,0,180
12.701086956521738,5,16,1.868421052631579,108,0,184
12.75531914893617,5,46,1.6770833333333333,92,0,188
12.536458333333334,5,28,1.8636363636363635,104,0,192
12.658163265306122,5,32,1.7717391304347827,104,0,196
12.505,5,28,1.8404255319148937,106,0,200
12.691176470588236,5,23,1.8620689655172413,117,0,204
12.6875,5,33,1.7333333333333334,103,0,208
12.693396226415095,5,19,1.8,117,0,212
12.74074074074074,5,41,1.709090909090909,106,0,216
12.795454545454545,5,34,1.6952380952380952,115,0,220
12.691964285714286,5,40,1.7297297297297298,113,0,224
12.640350877192983,5,26,1.798165137614679,119,0,228
12.543103448275861,5,26,1.9387755102040816,134,0,232
12.669491525423728,5,29,1.7678571428571428,124,0,236
12.679166666666667,5,28,1.8181818181818181,130,0,240
12.799180327868852,5,29,1.7777777777777777,136,0,244
12.794354838709678,5,39,1.8333333333333333,146,0,248
12.654761904761905,5,31,1.8103448275862069,136,0,252
12.43359375,6,36,1.793103448275862,140,0,256
8.5,4,2,1.5,2,1,4
9.375,4,4,1.75,4,1,8
9.166666666666666,4,3,2.5,8,1,12
9.25,4,3,2.8,11,1,16
8.9,4,4,3.1666666666666665,14,1,20
9.375,4,5,3.1666666666666665,18,1,24
9.642857142857142,4,5,2.4,18,1,28
9.5625,4,10,2.4166666666666665,20,1,32
9.38888888888889,4,7,2.75,24,1,36
9.625,4,12,2.4,25,1,40
9.772727272727273,4,8,2.2941176470588234,27,1,44
9.729166666666666,5,8,2.5625,32,1,48
10.75,5,11,2.6666666666666665,34,1,52
9.875,5,9,2.380952380952381,35,1,56
10.983333333333333,5,8,2.28,35,1,60
9.765625,5,13,2.2222222222222223,37,1,64
10.985294117647058,5,12,2.423076923076923,42,1,68
9.541666666666666,4,15,2.7083333333333335,48,1,72
11.18421052631579,5,14,2.5555555555555554,49,1,76
11.65,5,11,2.8076923076923075,54,1,80
11.333333333333334,5,17,2.264705882352941,50,1,84
9.875,5,18,2.6333333333333333,58,1,88
9.684782608695652,5,13,2.6451612903225805,61,1,92
11.34375,5,18,2.4594594594594597,59,1,96
11.33,5,15,2.3658536585365852,59,1,100
10.240384615384615,5,21,2.5526315789473686,66,1,104
9.694444444444445,5,19,2.6666666666666665,69,1,108
9.883928571428571,5,14,2.525,72,1,112
10.28448275862069,5,19,2.488888888888889,71,1,116
9.958333333333334,5,28,2.32,70,1,120
11.491935483870968,5,21,2.6904761904761907,82,1,124
11.453125,5,16,2.659090909090909,84,1,128
10.507575757575758,5,21,2.42,82,1,132
11.544117647058824,5,20,2.6956521739130435,90,1,136
9.628571428571428,5,14,2.5686274509803924,89,1,140
11.555555555555555,5,18,2.627450980392157,93,1,144
11.533783783783784,5,12,2.4166666666666665,88,1,148
11.697368421052632,5,17,2.4166666666666665,92,1,152
11.621794871794872,5,17,2.5344827586206895,98,1,156
11.65625,5,18,2.542372881355932,101,1,160
11.798780487804878,5,20,2.3692307692307693,99,1,164
11.69047619047619,5,19,2.557377049180328,107,1,168
11.622093023255815,5,23,2.5901639344262297,111,1,172
9.846590909090908,5,15,2.5846153846153848,111,1,176
11.994444444444444,5,18,2.4776119402985075,113,1,180
11.820652173913043,5,26,2.5454545454545454,118,1,184
11.851063829787234,5,31,2.364864864864865,114,1,188
10.255208333333334,5,20,2.5588235294117645,124,1,192
11.78061224489796,5,15,2.774193548387097,134,1,196
11.92,5,23,2.466666666666667,125,1,200
11.730392156862745,5,29,2.5733333333333333,129,1,204
11.774038461538462,5,27,2.6164383561643834,135,1,208
11.735849056603774,5,22,2.6621621621621623,138,1,212
11.814814814814815,5,26,2.4878048780487805,134,1,216
11.704545454545455,5,23,2.6623376623376624,143,1,220
11.691964285714286,5,21,2.6455696202531644,145,1,224
11.789473684210526,5,27,2.5176470588235293,143,1,228
11.844827586206897,5,22,2.6582278481012658,153,1,232
11.911016949152541,5,33,2.449438202247191,147,1,236
11.841666666666667,5,22,2.5517241379310347,153,1,240
11.89344262295082,5,19,2.6,159,1,244
11.85483870967742,5,22,2.710843373493976,165,1,248
11.892857142857142,5,29,2.4329896907216493,155,1,252
11.77734375,5,34,2.557894736842105,161,1,256
7.75,4,1,3.0,3,2,4
8.375,4,2,3.5,6,2,8
8.666666666666666,4,2,3.6666666666666665,9,2,12
8.75,4,4,3.75,12,2,16
8.8,4,2,4.5,16,2,20
8.833333333333334,4,4,3.8333333333333335,18,2,24
8.857142857142858,4,4,3.857142857142857,21,2,28
8.875,4,7,3.875,24,2,32
8.88888888888889,4,4,3.888888888888889,27,2,36
8.875,4,5,4.222222222222222,31,2,40
8.886363636363637,4,5,3.909090909090909,33,2,44
9.166666666666666,5,5,4.888888888888889,39,2,48
9.0,5,5,4.545454545454546,41,2,52
8.928571428571429,4,11,3.9285714285714284,42,2,56
8.8,4,7,4.538461538461538,47,2,60
8.9375,4,10,4.357142857142857,50,2,64
8.867647058823529,4,7,4.4,53,2,68
8.944444444444445,4,6,4.3125,56,2,72
10.355263157894736,5,9,4.625,60,2,76
10.4375,5,9,4.157894736842105,61,2,80
9.44047619047619,5,14,3.9523809523809526,63,2,84
8.977272727272727,5,6,4.25,68,2,88
10.51086956521739,5,9,4.4,72,2,92
10.510416666666666,5,9,4.428571428571429,75,2,96
9.32,5,8,4.571428571428571,79,2,100
9.442307692307692,5,10,4.08,79,2,104
10.518518518518519,5,8,4.478260869565218,85,2,108
9.366071428571429,5,8,4.458333333333333,88,2,112
10.568965517241379,5,11,4.625,92,2,116
10.566666666666666,5,11,4.178571428571429,92,2,120
10.661290322580646,5,12,4.066666666666666,94,2,124
9.3203125,5,9,4.84,103,2,128
10.666666666666666,5,9,4.161290322580645,101,2,132
10.647058823529411,5,11,4.551724137931035,107,2,136
10.728571428571428,5,11,4.151515151515151,107,2,140
10.729166666666666,5,19,4.2727272727272725,111,2,144
10.743243243243244,5,12,4.083333333333333,112,2,148
9.539473684210526,5,11,4.166666666666667,116,2,152
10.782051282051283,5,12,4.515151515151516,123,2,156
10.775,5,15,4.157894736842105,122,2,160
10.768292682926829,5,14,4.128205128205129,125,2,164
10.773809523809524,5,13,4.628571428571429,133,2,168
10.80232558139535,5,9,4.225,132,2,172
10.767045454545455,5,12,4.35,136,2,176
10.177777777777777,5,12,4.116279069767442,137,2,180
10.858695652173912,5,15,4.45,144,2,184
10.877659574468085,5,13,4.181818181818182,144,2,188
10.848958333333334,5,11,4.372093023255814,149,2,192
10.877551020408163,5,11,4.1063829787234045,149,2,196
10.875,5,16,4.386363636363637,156,2,200
10.882352941176471,5,12,4.304347826086956,158,2,204
10.879807692307692,5,16,4.466666666666667,163,2,208
10.872641509433961,5,18,4.404255319148936,165,2,212
10.856481481481481,5,19,4.326530612244898,167,2,216
10.918181818181818,5,19,3.981818181818182,165,2,220
10.924107142857142,5,15,4.34,174,2,224
10.907894736842104,5,20,4.166666666666667,174,2,228
10.969827586206897,5,11,4.431372549019608,181,2,232
10.927966101694915,5,13,4.2592592592592595,182,2,236
10.9125,5,13,4.290909090909091,185,2,240
10.90983606557377,5,12,4.345454545454546,189,2,244
10.923387096774194,5,14,4.224137931034483,190,2,248
10.968253968253968,5,23,4.186440677966102,193,2,252
10.953125,5,15,4.2,196,2,256
8.5,4,2,1.5,2,0,4
9.75,4,5,1.2,3,0,8
10.166666666666666,4,5,1.4,7,0,12
9.875,4,5,1.5555555555555556,7,0,16
10.25,4,4,2.0,15,0,20
9.791666666666666,4,7,2.0,15,0,24
9.892857142857142,4,9,1.7142857142857142,14,0,28
10.25,4,15,1.5263157894736843,13,0,32
10.083333333333334,4,10,2.0,23,0,36
10.2,4,11,1.619047619047619,19,0,40
9.795454545454545,4,7,2.176470588235294,27,0,44
10.0,4,10,2.1176470588235294,31,0,48
10.115384615384615,4,13,1.95,32,0,52
9.982142857142858,4,11,1.8461538461538463,30,0,56
10.233333333333333,4,13,1.8333333333333333,36,0,60
10.28125,4,16,1.5714285714285714,29,0,64
10.397058823529411,5,15,1.7,38,0,68
10.277777777777779,5,17,1.7272727272727273,39,0,72
12.328947368421053,5,15,1.7567567567567568,39,0,76
10.425,5,11,2.0,51,0,80
11.547619047619047,6,19,1.627906976744186,41,0,84
10.625,5,21,1.7317073170731707,47,0,88
12.097826086956522,5,24,1.7391304347826086,46,0,92
12.135416666666666,5,12,1.945945945945946,59,0,96
12.45,5,20,1.6296296296296295,46,0,100
12.211538461538462,5,17,1.8409090909090908,60,0,104
10.416666666666666,5,26,1.803921568627451,57,0,108
10.464285714285714,5,16,1.8125,64,0,112
10.301724137931034,5,22,1.7321428571428572,60,0,116
12.7,5,23,1.7457627118644068,61,0,120
11.5,5,25,1.65,64,0,124
10.5390625,5,20,1.719298245614035,71,0,128
12.545454545454545,5,18,1.8070175438596492,75,0,132
12.191176470588236,5,23,1.7857142857142858,66,0,136
10.285714285714286,5,23,1.828125,76,0,140
12.541666666666666,5,34,1.7391304347826086,75,0,144
12.587837837837839,5,20,1.7611940298507462,81,0,148
12.467105263157896,5,39,1.75,80,0,152
12.525641025641026,5,24,1.8088235294117647,88,0,156
12.60625,5,38,1.6790123456790123,79,0,160
16.073170731707318,7,35,1.775,84,0,164
12.696428571428571,5,34,1.625,80,0,168
12.930232558139535,5,33,1.6404494382022472,83,0,172
12.431818181818182,5,25,1.8860759493670887,97,0,176
10.322222222222223,5,21,1.825,100,0,180
12.478260869565217,5,31,1.811764705882353,99,0,184
12.707446808510639,5,24,1.65,88,0,188
12.354166666666666,5,41,1.8061224489795917,94,0,192
10.540816326530612,5,51,1.6631578947368422,101,0,196
12.615,5,29,1.8111111111111111,110,0,200
12.686274509803921,5,24,1.8235294117647058,119,0,204
12.552884615384615,5,21,1.9523809523809523,124,0,208
12.693396226415095,5,40,1.7211538461538463,108,0,212
12.62037037037037,5,25,1.8229166666666667,120,0,216
12.722727272727273,5,28,1.7009345794392523,113,0,220
12.566964285714286,5,21,1.8446601941747574,121,0,224
12.592105263157896,5,32,1.8686868686868687,129,0,228
12.676724137931034,5,40,1.7522935779816513,123,0,232
12.627118644067796,5,40,1.7586206896551724,120,0,236
12.595833333333333,5,49,1.81651376146789,131,0,240
12.512295081967213,5,28,1.8867924528301887,138,0,244
12.669354838709678,5,30,1.8035714285714286,136,0,248
12.031746031746032,6,28,1.6818181818181819,120,0,252
12.55859375,5,36,1.8064516129032258,132,0,256
8.5,4,2,1.5,2,1,4
9.125,4,3,2.0,5,1,8
9.583333333333334,4,4,2.25,8,1,12
9.375,4,5,2.3333333333333335,10,1,16
9.3,4,4,3.2,15,1,20
10.125,5,3,3.3333333333333335,18,1,24
9.5,4,6,2.3636363636363638,17,1,28
9.53125,4,11,2.3076923076923075,19,1,32
10.416666666666666,5,8,2.3333333333333335,21,1,36
9.275,4,6,3.0833333333333335,28,1,40
9.681818181818182,4,15,2.2941176470588234,27,1,44
9.666666666666666,4,11,2.25,28,1,48
9.692307692307692,4,12,2.35,32,1,52
9.642857142857142,4,16,2.3043478260869565,33,1,56
9.566666666666666,4,9,2.7,40,1,60
9.5,4,14,2.761904761904762,43,1,64
10.044117647058824,5,10,2.6956521739130435,45,1,68
9.75,4,7,2.4615384615384617,46,1,72
9.56578947368421,5,12,2.84,51,1,76
9.875,5,12,2.5357142857142856,52,1,80
9.595238095238095,4,13,2.566666666666667,54,1,84
10.045454545454545,5,14,2.484848484848485,55,1,88
10.021739130434783,5,19,2.4705882352941178,58,1,92
11.302083333333334,5,16,2.4473684210526314,58,1,96
11.24,5,11,2.638888888888889,64,1,100
11.538461538461538,5,15,2.5714285714285716,69,1,104
11.398148148148149,5,14,2.675675675675676,71,1,108
11.642857142857142,5,14,2.5945945945945947,75,1,112
11.448275862068966,5,17,2.7,76,1,116
11.583333333333334,5,13,2.4130434782608696,74,1,120
10.008064516129032,5,16,2.619047619047619,82,1,124
11.8984375,5,17,2.574468085106383,81,1,128
10.128787878787879,5,20,2.7906976744186047,89,1,132
11.529411764705882,5,19,2.6666666666666665,88,1,136
11.621428571428572,5,20,2.5,88,1,140
9.993055555555555,5,14,2.7083333333333335,96,1,144
11.662162162162161,5,14,2.6153846153846154,96,1,148
10.157894736842104,5,18,2.5454545454545454,97,1,152
11.794871794871796,5,20,2.473684210526316,99,1,156
10.11875,5,19,2.4193548387096775,98,1,160
11.689024390243903,5,24,2.5,102,1,164
10.886904761904763,5,14,2.55,108,1,168
11.651162790697674,5,17,2.683333333333333,112,1,172
11.6875,5,19,2.639344262295082,115,1,176
11.78888888888889,5,14,2.5384615384615383,115,1,180
11.86413043478261,5,15,2.375,112,1,184
11.75,5,18,2.4722222222222223,116,1,188
12.026041666666666,5,16,2.550724637681159,123,1,192
11.816326530612244,5,28,2.712121212121212,130,1,196
11.83,5,21,2.392405063291139,121,1,200
11.862745098039216,5,24,2.41025641025641,126,1,204
11.774038461538462,5,17,2.432098765432099,127,1,208
11.64622641509434,5,33,2.712328767123288,139,1,212
11.75,5,20,2.6533333333333333,141,1,216
11.868181818181819,5,17,2.4819277108433737,137,1,220
11.892857142857142,5,22,2.6184210526315788,148,1,224
11.828947368421053,5,25,2.6973684210526314,152,1,228
11.857758620689655,5,21,2.488372093023256,146,1,232
11.84322033898305,5,22,2.6835443037974684,157,1,236
11.875,5,34,2.6419753086419755,159,1,240
11.807377049180328,5,16,2.590909090909091,156,1,244
11.794354838709678,5,29,2.5268817204301075,155,1,248
11.817460317460318,5,23,2.6823529411764704,167,1,252
11.72265625,5,20,2.8095238095238093,172,1,256
7.75,4,1,3.0,3,2,4
8.5,4,1,6.0,7,2,8
8.583333333333334,4,3,3.6666666666666665,9,2,12
8.75,4,4,3.75,12,2,16
8.8,4,2,5.666666666666667,17,2,20
8.833333333333334,4,3,4.4,19,2,24
8.821428571428571,4,6,3.857142857142857,21,2,28
8.84375,4,6,3.875,24,2,32
9.63888888888889,5,6,4.857142857142857,29,2,36
8.9,4,4,4.625,32,2,40
8.818181818181818,4,6,4.3,34,2,44
8.895833333333334,4,7,3.9166666666666665,36,2,48
8.903846153846153,4,5,4.166666666666667,40,2,52
8.910714285714286,4,8,3.9285714285714284,42,2,56
9.2,5,7,4.142857142857143,46,2,60
8.9375,4,8,3.9375,48,2,64
9.029411764705882,5,8,4.333333333333333,53,2,68
8.930555555555555,4,9,3.9444444444444446,54,2,72
9.157894736842104,5,11,3.9473684210526314,57,2,76
9.025,5,9,4.157894736842105,61,2,80
10.988095238095237,5,7,4.15,64,2,84
9.272727272727273,5,9,3.9545454545454546,66,2,88
10.543478260869565,5,8,4.238095238095238,71,2,92
10.5625,5,12,3.9583333333333335,72,2,96
9.23,5,8,4.217391304347826,77,2,100
10.701923076923077,5,12,4.3478260869565215,81,2,104
10.546296296296296,5,13,4.076923076923077,82,2,108
10.625,5,13,4.32,87,2,112
11.025862068965518,5,9,4.071428571428571,88,2,116
10.625,5,12,4.333333333333333,93,2,120
9.064516129032258,5,14,4.241379310344827,95,2,124
10.6484375,5,11,3.96875,96,2,128
10.659090909090908,5,10,4.413793103448276,103,2,132
10.647058823529411,5,15,4.290322580645161,105,2,136
9.457142857142857,5,16,4.28125,108,2,140
9.291666666666666,5,14,4.176470588235294,110,2,144
10.79054054054054,5,19,4.363636363636363,115,2,148
10.75,5,8,4.166666666666667,116,2,152
10.698717948717949,5,14,4.4411764705882355,122,2,156
9.5125,5,17,4.305555555555555,124,2,160
10.792682926829269,5,12,4.351351351351352,127,2,164
12.202380952380953,6,15,4.048780487804878,127,2,168
10.88953488372093,5,11,4.121951219512195,131,2,172
10.852272727272727,5,17,4.275,136,2,176
10.88888888888889,5,9,4.190476190476191,138,2,180
10.83695652173913,5,12,4.209302325581396,141,2,184
10.882978723404255,5,11,4.255813953488372,145,2,188
10.8125,5,12,4.372093023255814,149,2,192
10.908163265306122,5,12,4.041666666666667,148,2,196
10.89,5,17,4.311111111111111,155,2,200
10.852941176470589,5,14,4.369565217391305,158,2,204
10.889423076923077,5,13,4.25,160,2,208
10.86320754716981,5,20,4.098039215686274,161,2,212
10.907407407407407,5,11,4.446808510638298,169,2,216
9.254545454545454,5,15,4.36734693877551,171,2,220
10.924107142857142,5,17,4.294117647058823,173,2,224
10.947368421052632,5,15,4.372549019607843,177,2,228
10.939655172413794,5,9,4.431372549019608,181,2,232
10.932203389830509,5,16,4.236363636363636,181,2,236
10.954166666666667,5,15,4.196428571428571,184,2,240
10.96311475409836,5,21,4.388888888888889,190,2,244
10.97983870967742,5,13,4.363636363636363,193,2,248
10.932539682539682,5,18,4.333333333333333,195,2,252
10.94140625,5,14,4.385964912280702,199,2,256
8.5,4,1,2.0,3,0,4
9.0,4,3,2.0,5,0,8
10.0,4,3,2.0,9,0,12
9.875,4,7,1.7142857142857142,9,0,16
9.7,4,5,1.8888888888888888,11,0,20
9.958333333333334,4,11,1.5833333333333333,12,0,24
9.928571428571429,4,10,1.588235294117647,11,0,28
10.25,5,13,1.8666666666666667,17,0,32
10.61111111111111,5,7,2.076923076923077,23,0,36
11.025,5,10,2.0,25,0,40
11.045454545454545,5,11,1.95,24,0,44
11.6875,5,14,1.826086956521739,25,0,48
11.865384615384615,5,12,1.5333333333333334,22,0,52
12.232142857142858,5,17,1.6923076923076923,30,0,56
10.016666666666667,4,14,1.9230769230769231,34,0,60
11.75,5,21,1.696969696969697,31,0,64
10.382352941176471,5,19,1.8181818181818181,35,0,68
12.208333333333334,5,19,1.9666666666666666,42,0,72
10.526315789473685,5,12,1.6666666666666667,37,0,76
10.1625,4,22,1.736842105263158,42,0,80
10.273809523809524,4,23,1.6511627906976745,41,0,84
10.454545454545455,5,19,1.6756756756756757,51,0,88
12.434782608695652,5,19,1.925,52,0,92
12.59375,5,17,1.7727272727272727,52,0,96
12.18,5,23,1.8604651162790697,57,0,100
12.798076923076923,5,26,1.6923076923076923,52,0,104
12.166666666666666,5,23,1.8979591836734695,59,0,108
12.464285714285714,5,24,1.6666666666666667,58,0,112
12.474137931034482,5,17,1.75,64,0,116
12.35,5,24,1.7,60,0,120
10.516129032258064,5,19,1.8431372549019607,73,0,124
10.34375,5,20,1.9795918367346939,79,0,128
12.590909090909092,5,28,1.7457627118644068,73,0,132
10.691176470588236,5,23,1.8688524590163935,75,0,136
10.564285714285715,5,28,1.608695652173913,71,0,140
12.45138888888889,5,21,1.8,79,0,144
12.47972972972973,5,25,1.8888888888888888,85,0,148
10.401315789473685,5,35,1.7727272727272727,86,0,152
10.416666666666666,5,26,1.8028169014084507,85,0,156
10.4,5,34,1.7808219178082192,87,0,160
12.554878048780488,5,42,1.6444444444444444,74,0,164
12.422619047619047,5,41,1.7857142857142858,84,0,168
12.465116279069768,5,40,1.8,92,0,172
